Jour;Catégorie client;Puissance moyenne journalière (W)
2021-10-25;Puissance moyenne journalière de la production profilée totale (W);379112596.0
2021-10-28;Puissance moyenne journalière de la consommation télérelevée HTA (W);13418512518.0
2021-10-28;Puissance moyenne journalière de la production totale (W);8093299163.0
2021-11-04;Puissance moyenne journalière de la consommation télérelevée HTA (W);13782688105.0
2021-11-23;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);5699805.0
2021-11-23;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);23807662506.0
2021-11-25;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);2786968538.0
2021-12-05;Puissance moyenne journalière de la production hydraulique profilée (W);5693726.0
2021-12-19;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);3056826880.0
2021-12-19;Puissance moyenne journalière de la production hydraulique profilée (W);5859722.0
2021-12-20;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);253237650.0
2021-12-22;Puissance moyenne journalière de la production autres profilée (W);2248890.0
2022-01-09;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);6049883.0
2022-01-09;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);248752779.0
2022-01-09;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);26620357579.0
2022-01-09;Puissance moyenne journalière de la production profilée totale (W);110511336.0
2022-01-09;Puissance moyenne journalière de la production cogénération profilée (W);345778.0
2022-01-09;Puissance moyenne journalière de la production hydraulique profilée (W);5969045.0
2022-01-10;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);2880430268.0
2022-01-10;Puissance moyenne journalière de la production cogénération totale (W);1984966785.0
2022-01-14;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);287361022.0
2022-01-14;Puissance moyenne journalière de la consommation profilée HTA (W);360569987.0
2022-01-14;Puissance moyenne journalière de la production cogénération totale (W);1697877537.0
2022-01-25;Puissance moyenne journalière de la production profilée totale (W);335829726.0
2022-01-25;Puissance moyenne journalière de la production autres totale (W);1377357016.0
2022-01-25;Puissance moyenne journalière de la production cogénération profilée (W);359116.0
2022-01-31;Puissance moyenne journalière de la consommation profilée HTA (W);350044734.0
2022-01-31;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);26017179231.0
2022-01-31;Puissance moyenne journalière de la production totale (W);13796403641.0
2022-01-31;Puissance moyenne journalière de la production télérelevée totale (W);13567500523.0
2022-02-16;Puissance moyenne journalière de la consommation totale (W);48784458576.0
2022-02-16;Puissance moyenne journalière de la consommation totale HTA (W);14269943516.0
2022-02-16;Puissance moyenne journalière de la consommation télérelevée HTA (W);13951822235.0
2022-02-16;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);22411241956.0
2022-02-16;Puissance moyenne journalière de la production autres totale (W);1592848387.0
2022-03-03;Puissance moyenne journalière de la consommation totale (W);46238852363.0
2022-03-03;Puissance moyenne journalière de la production totale (W);5339330829.0
2022-03-03;Puissance moyenne journalière de la production autres totale (W);1485395455.0
2022-03-15;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);3341594487.0
2022-03-16;Puissance moyenne journalière de la consommation profilée HTA (W);297186031.0
2022-03-25;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);148685692.0
2022-03-25;Puissance moyenne journalière de la production cogénération profilée (W);382219.0
2022-04-06;Puissance moyenne journalière de la consommation totale (W);44904220462.0
2022-04-06;Puissance moyenne journalière de la consommation télérelevée HTA (W);13604266446.0
2022-04-12;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);3696921.0
2022-04-12;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);3002908695.0
2022-04-12;Puissance moyenne journalière de la production profilée totale (W);531219921.0
2022-05-09;Puissance moyenne journalière de la consommation totale HTA (W);12717591716.0
2022-05-09;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);2118655169.0
2022-05-09;Puissance moyenne journalière de la consommation profilée HTA (W);273279172.0
2022-05-09;Puissance moyenne journalière de la production totale (W);5859976207.0
2022-05-09;Puissance moyenne journalière de la production autres profilée (W);1766102.0
2022-06-02;Puissance moyenne journalière de la consommation profilée HTA (W);261774441.0
2022-06-02;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3808600990.0
2022-06-02;Puissance moyenne journalière de la production totale (W);6533407801.0
2022-06-02;Puissance moyenne journalière de la production télérelevée totale (W);5642136684.0
2022-06-02;Puissance moyenne journalière de la production cogénération profilée (W);33024.0
2022-06-08;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3697060536.0
2022-06-10;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);2641763.0
2022-06-27;Puissance moyenne journalière de la consommation totale (W);32248684270.0
2022-06-27;Puissance moyenne journalière de la consommation totale HTA (W);12913713637.0
2022-06-27;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);2415547.0
2022-06-27;Puissance moyenne journalière de la consommation profilée HTA (W);278121815.0
2022-06-27;Puissance moyenne journalière de la production profilée totale (W);691234198.0
2022-07-02;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);1760666999.0
2022-07-02;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3382771804.0
2022-07-02;Puissance moyenne journalière de la production cogénération totale (W);80008858.0
2022-07-04;Puissance moyenne journalière de la consommation profilée HTA (W);308425926.0
2022-07-04;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);2775686625.0
2022-07-04;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10927548583.0
2022-07-04;Puissance moyenne journalière de la production totale (W);5614308245.0
2022-07-04;Puissance moyenne journalière de la production profilée totale (W);911941157.0
2022-07-09;Puissance moyenne journalière de la consommation totale HTA (W);10637949306.0
2022-07-10;Puissance moyenne journalière de la consommation télérelevée HTA (W);9265573297.0
2022-07-10;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);107718955.0
2022-07-19;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);3013190934.0
2022-07-19;Puissance moyenne journalière de la production profilée totale (W);903898054.0
2022-07-19;Puissance moyenne journalière de la production autres totale (W);926584489.0
2022-07-19;Puissance moyenne journalière de la production hydraulique profilée (W);1095703.0
2022-07-24;Puissance moyenne journalière de la production cogénération profilée (W);15523.0
2022-07-29;Puissance moyenne journalière de la production cogénération totale (W);139666395.0
2022-08-19;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);1960989490.0
2022-08-19;Puissance moyenne journalière de la consommation profilée HTA (W);263036414.0
2022-08-27;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);109252594.0
2022-08-27;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);2304448511.0
2022-08-27;Puissance moyenne journalière de la production cogénération totale (W);82266785.0
2022-09-02;Puissance moyenne journalière de la consommation profilée HTA (W);247759521.0
2022-09-02;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);2665227178.0
2022-09-02;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10476093667.0
2022-09-12;Puissance moyenne journalière de la production totale (W);5393294765.0
2022-09-12;Puissance moyenne journalière de la production autres totale (W);921971899.0
2022-09-15;Puissance moyenne journalière de la production autres profilée (W);2851509.0
2022-09-24;Puissance moyenne journalière de la consommation totale HTA (W);9526065928.0
2022-09-24;Puissance moyenne journalière de la consommation profilée HTA (W);203615015.0
2022-09-28;Puissance moyenne journalière de la production totale (W);5808363141.0
2022-09-28;Puissance moyenne journalière de la production profilée totale (W);381302775.0
2022-09-30;Puissance moyenne journalière de la consommation totale (W);34273811191.0
2022-09-30;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);4105366559.0
2022-09-30;Puissance moyenne journalière de la production cogénération totale (W);307121300.0
2022-10-09;Puissance moyenne journalière de la consommation totale (W);27793331045.0
2022-10-09;Puissance moyenne journalière de la consommation totale HTA (W);8447384034.0
2022-10-09;Puissance moyenne journalière de la consommation télérelevée HTA (W);8254339399.0
2022-10-09;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);1863096981.0
2022-10-09;Puissance moyenne journalière de la production cogénération profilée (W);25001.0
2022-10-11;Puissance moyenne journalière de la production totale (W);4286333837.0
2022-10-25;Puissance moyenne journalière de la consommation télérelevée HTA (W);12670885806.0
2022-10-25;Puissance moyenne journalière de la consommation profilée HTA (W);241629854.0
2022-10-25;Puissance moyenne journalière de la production télérelevée totale (W);5588717120.0
2022-11-18;Puissance moyenne journalière de la consommation profilée HTA (W);258037110.0
2022-11-18;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);3042965109.0
